139,2022/8/22 22:49:10,198秒,微信,nan,111.26.2.192(吉林-延边),2,3,1,2,8,2,工程伦理,4,3,2,2,3,2,3,3,3,2,2,3,4,4,3,3,3,3,3,3,5,5,5,4,5,2,3,5,5,5,5,1,5,3,4,3,3,3,3,3,3,3,3,4,4,4,4,2,3,3,4,4,4,4,4,4,3,4,3,4,2,3,3,3,3,4,3,4,3,4,3,4,3,4,4,3,3,4,4,3,3,3,3,4,290
140,2022/8/22 22:49:23,175秒,链接,直接访问,202.98.17.84(吉林-长春),2,3,3,1,8,3,人文视野中的生态学,4,4,2,1,3,3,4,3,3,2,2,3,3,4,2,4,4,4,4,4,3,4,4,1,3,4,4,4,4,3,4,3,4,3,4,3,4,3,3,4,3,2,3,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,3,282
141,2022/8/22 22:49:43,323秒,手机提交,直接访问,111.26.2.154(吉林-延边),1,1,3,2,8,4,云计算技术,4,4,2,4,2,4,5,2,2,3,2,2,3,3,1,3,4,4,3,4,1,4,4,4,5,2,4,5,5,4,5,3,4,4,5,4,2,4,3,2,2,1,2,4,4,5,5,5,4,3,4,5,4,3,4,3,4,3,3,4,4,5,5,4,5,5,4,4,3,3,5,4,4,4,2,2,4,3,4,4,4,3,4,4,300
143,2022/8/22 22:49:48,188秒,链接,直接访问,202.98.13.97(吉林-长春),1,3,7,2,8,5,(空),1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,1,1,5,5,1,5,5,5,5,1,5,5,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,300
144,2022/8/22 22:49:55,244秒,手机提交,直接访问,111.26.3.177(吉林-四平),1,2,1,2,8,1,算法分析（荣誉课）,3,3,3,4,3,5,5,5,5,1,1,2,5,4,1,4,4,5,5,5,4,2,2,3,5,3,4,4,3,2,3,2,5,2,5,5,3,5,5,3,2,2,3,5,5,3,3,3,2,4,4,2,4,3,4,3,3,3,4,4,4,5,4,4,5,3,3,3,2,3,4,4,2,1,4,3,3,3,4,2,1,2,4,4,288
145,2022/8/22 22:50:03,321秒,手机提交,直接访问,111.26.3.117(吉林-四平),2,3,1,2,8,5,英语，人文视野中的生态学,1,1,5,1,5,1,1,1,5,5,5,4,5,2,5,2,1,1,1,1,1,1,1,1,1,5,4,1,1,2,1,1,1,5,1,5,1,1,1,5,5,1,5,3,4,1,1,1,4,4,2,4,2,2,5,2,4,4,1,4,1,1,5,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,189
146,2022/8/22 22:50:22,524秒,手机提交,直接访问,111.26.3.124(吉林-四平),2,1,5,2,8,4,javaee C语言,4,4,2,3,3,4,4,3,3,2,2,3,4,4,2,4,4,4,4,4,3,4,4,4,4,2,4,4,4,4,4,2,4,3,4,3,3,4,3,3,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,306
147,2022/8/22 22:50:27,515秒,手机提交,直接访问,111.26.3.94(吉林-四平),1,3,3,2,8,1,(空),4,4,3,3,4,4,5,3,3,2,1,5,4,5,3,5,5,4,4,4,1,4,4,4,5,3,4,5,4,4,4,3,4,4,5,5,5,5,4,4,4,3,3,5,4,4,4,4,3,4,4,3,4,4,5,4,4,4,2,5,3,3,3,4,4,5,4,4,4,4,4,5,3,5,3,4,3,3,4,3,5,5,4,4,326
148,2022/8/22 22:50:32,348秒,手机提交,直接访问,111.26.2.172(吉林-延边),2,3,6,2,7,1,分析化学,3,4,3,4,4,3,4,2,1,4,2,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,2,4,3,3,4,2,5,5,5,5,2,4,3,2,3,2,4,4,4,3,3,3,3,4,4,3,4,4,4,3,3,3,3,4,5,5,4,4,4,3,5,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,301
149,2022/8/22 22:50:38,355秒,手机提交,直接访问,111.26.3.163(吉林-四平),1,1,4,2,8,2,(空),3,2,1,1,1,5,2,2,1,4,1,2,1,1,2,1,1,1,3,5,2,5,5,2,5,1,2,5,2,2,2,5,5,5,5,5,5,5,5,3,1,3,4,5,5,2,1,2,1,5,5,1,5,4,5,4,4,3,5,5,4,1,1,1,5,3,2,1,1,2,1,3,4,4,4,4,4,4,5,5,5,5,5,5,261
150,2022/8/22 22:51:05,255秒,手机提交,直接访问,111.26.3.36(吉林-四平),1,3,3,2,8,1,(空),1,1,5,5,5,1,1,1,1,5,5,1,1,1,5,1,1,1,1,1,5,1,1,5,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,132
151,2022/8/22 22:51:06,279秒,手机提交,直接访问,111.26.2.115(吉林-延边),1,1,3,1,8,2,(空),3,4,2,2,3,2,4,4,4,3,3,4,4,4,3,4,4,3,4,3,1,4,4,2,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,3,3,3,3,4,4,2,3,3,3,3,3,2,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,287
152,2022/8/22 22:51:06,69秒,微信,nan,111.26.2.125(吉林-延边),1,3,3,2,10,3,(空),5,5,1,1,1,5,5,5,5,1,1,5,5,5,1,5,5,5,5,5,1,5,5,1,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,372
153,2022/8/22 22:51:06,269秒,手机提交,直接访问,111.26.3.139(吉林-四平),1,3,3,2,8,2,面向对象程序设计，,4,4,4,3,4,3,5,5,5,4,3,3,5,5,3,5,5,4,5,4,4,4,5,4,5,4,4,5,5,5,5,1,5,4,5,3,3,5,5,4,5,5,5,5,5,5,4,4,4,4,4,3,4,5,5,4,5,5,5,5,5,5,1,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,4,371
154,2022/8/22 22:51:08,78秒,微信,nan,111.26.3.212(吉林-四平),2,3,1,2,8,2,五个,5,5,1,1,1,5,5,5,5,1,1,5,5,2,2,2,5,5,5,5,1,3,5,1,1,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,367
155,2022/8/22 22:51:10,231秒,手机提交,直接访问,36.104.162.185(吉林-未知),1,3,6,2,8,5,基础物理学,4,4,2,2,2,5,3,4,4,2,2,3,4,4,2,4,4,4,4,4,2,4,4,2,2,4,4,4,4,4,4,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,2,3,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,2,4,4,3,3,4,5,3,2,2,302
156,2022/8/22 22:51:13,138秒,微信,nan,111.26.3.20(吉林-四平),2,3,3,2,10,1,现代生死学,4,4,3,3,4,3,3,3,4,4,2,3,2,3,3,4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,2,4,3,4,4,3,4,4,3,4,2,4,4,4,3,3,4,3,3,4,3,3,4,4,4,3,3,3,3,3,3,2,3,3,4,3,2,4,4,2,3,4,3,3,2,3,4,2,3,4,3,4,4,288
157,2022/8/22 22:51:14,113秒,手机提交,直接访问,111.26.3.117(吉林-四平),1,3,5,2,7,5,(空),3,3,3,2,4,5,5,3,3,4,2,3,4,5,3,2,2,3,4,3,3,2,4,3,2,3,3,5,4,3,2,2,3,2,4,3,3,4,3,2,5,3,2,3,4,3,2,2,2,3,4,3,4,3,2,4,2,3,3,4,4,3,4,3,2,3,4,3,4,3,2,5,5,5,4,5,5,5,5,5,5,5,5,5,288
158,2022/8/22 22:51:20,1127秒,手机提交,直接访问,36.97.41.141(吉林-白城),1,1,2,2,8,4,程序设计基础，数据结构，科学使命与人文精神等,5,5,2,3,3,2,4,4,4,4,3,4,5,5,5,5,5,5,5,5,5,5,3,5,5,3,4,4,5,4,5,1,5,3,2,3,2,5,2,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,5,4,4,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,1,1,2,1,4,2,5,5,5,5,5,5,350
159,2022/8/22 22:51:28,416秒,手机提交,直接访问,106.41.244.68(吉林-长春),1,3,3,1,8,2,(空),4,3,4,4,5,2,5,4,4,5,2,3,5,5,4,5,5,5,4,5,2,5,5,4,4,4,4,5,5,5,5,2,5,5,5,5,2,5,4,4,5,5,4,5,5,5,5,4,5,5,5,2,5,5,5,5,5,4,1,5,5,5,4,5,5,5,5,3,3,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,372
160,2022/8/22 22:51:44,384秒,链接,直接访问,202.98.17.147(吉林-长春),1,2,7,1,8,1,(空),4,4,3,3,3,2,4,3,4,3,2,3,2,4,3,3,4,4,4,4,3,3,4,2,4,2,4,4,5,4,4,3,4,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,3,5,3,2,3,4,4,4,4,4,2,3,4,3,3,3,4,4,4,4,3,3,4,4,4,295
161,2022/8/22 22:51:45,493秒,链接,直接访问,202.98.17.72(吉林-长春),1,1,6,2,8,1,编译原理,3,4,1,2,3,2,4,4,1,4,1,4,4,3,1,4,3,1,2,4,2,2,2,4,4,1,2,2,4,4,4,2,4,3,3,4,4,4,4,4,3,4,3,3,5,5,5,4,2,2,4,3,4,4,4,4,3,4,4,4,2,2,1,1,3,3,1,4,2,2,4,2,3,4,4,1,3,4,4,4,1,1,4,2,256
162,2022/8/22 22:51:46,220秒,手机提交,直接访问,111.26.2.105(吉林-延边),2,3,1,1,8,4,程序设计基础,3,2,1,5,1,1,5,3,3,2,2,2,2,4,2,5,5,5,5,5,3,5,5,3,4,2,5,5,3,3,5,3,5,3,5,5,5,5,5,3,5,4,5,4,5,5,5,4,5,5,5,3,5,5,3,5,5,3,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,353
163,2022/8/22 22:51:47,377秒,手机提交,直接访问,111.26.2.232(吉林-延边),1,2,3,2,8,5,uml，数据库，操作系统，算法分析，概率论,2,2,3,2,3,5,4,4,2,4,2,1,2,4,1,2,3,3,3,3,1,2,3,2,3,1,5,4,1,1,1,2,4,3,5,5,1,4,4,2,1,5,2,5,2,1,3,1,2,4,3,1,5,2,2,2,3,2,1,3,4,4,3,5,5,5,5,4,5,2,4,4,4,4,4,4,5,5,2,1,3,2,2,2,249
164,2022/8/22 22:51:50,285秒,微信,nan,111.26.3.120(吉林-四平),1,3,3,2,8,5,线性代数，大学物理,1,1,2,2,2,2,2,2,2,1,1,3,5,5,1,5,4,3,3,5,2,4,2,1,4,1,4,5,3,2,2,4,5,2,2,1,5,5,5,5,1,2,4,3,4,2,2,2,2,4,4,2,4,3,4,3,4,3,4,3,5,1,3,1,5,4,4,3,3,3,3,4,1,5,4,4,4,4,2,3,4,4,3,3,254
165,2022/8/22 22:51:59,126秒,手机提交,直接访问,36.97.40.36(吉林-白城),1,1,3,2,10,1,(空),1,1,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,2,3,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,3,3,161
167,2022/8/22 22:52:12,316秒,链接,直接访问,202.98.17.219(吉林-长春),1,3,3,2,8,3,离散数学,4,4,4,3,4,2,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,2,2,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,325
168,2022/8/22 22:52:27,339秒,手机提交,直接访问,111.26.3.49(吉林-四平),2,3,4,2,3,1,(空),4,4,5,3,4,2,4,4,2,5,4,4,2,4,4,5,4,5,5,4,5,4,4,4,5,3,5,5,4,4,4,1,5,2,5,4,2,5,2,4,4,5,4,3,4,4,4,5,3,4,5,3,4,4,5,4,4,4,3,4,5,4,4,4,5,4,4,4,3,3,5,4,3,4,4,4,4,4,4,3,2,4,5,4,333
169,2022/8/22 22:52:44,644秒,链接,直接访问,202.98.17.13(吉林-长春),2,1,4,2,8,2,中国茶文化之旅，数据库荣誉课，c语言，编译原理,3,1,2,4,1,1,4,3,1,3,2,3,2,4,3,4,4,4,4,5,2,4,4,2,5,1,5,5,5,5,5,3,4,3,3,3,3,5,4,3,4,4,4,4,4,4,4,5,4,3,4,3,3,4,4,4,4,4,4,4,4,3,2,3,4,4,4,3,3,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,297
170,2022/8/22 22:53:10,352秒,手机提交,直接访问,111.26.3.202(吉林-四平),1,3,5,2,8,1,离散数学,5,5,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,4,4,4,4,2,2,2,2,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,338
171,2022/8/22 22:53:15,691秒,手机提交,直接访问,111.26.2.94(吉林-延边),2,1,4,2,8,2,JavaEE，C语言,2,2,2,2,2,4,4,4,3,2,2,2,2,3,3,4,4,3,4,4,4,4,3,4,4,1,5,4,4,5,4,2,4,2,4,3,3,4,3,3,2,3,2,3,4,4,4,3,4,4,4,2,3,4,3,3,2,2,1,3,3,4,3,3,4,4,3,4,3,4,4,4,4,4,4,4,4,5,3,3,5,3,3,3,278
172,2022/8/22 22:53:25,244秒,手机提交,直接访问,111.26.3.138(吉林-四平),2,3,5,2,7,4,(空),3,4,2,5,2,5,5,5,5,3,2,1,3,3,3,2,2,3,4,4,5,4,4,5,5,2,5,5,5,5,5,2,4,2,5,3,4,4,4,2,4,3,3,4,4,5,5,5,3,3,3,3,4,3,4,3,3,2,3,3,4,4,5,4,4,4,5,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,3,4,306
173,2022/8/22 22:53:26,479秒,手机提交,直接访问,111.26.3.140(吉林-四平),1,1,2,1,8,3,程序设计基础,3,3,3,3,2,4,2,4,2,4,1,4,2,2,2,4,2,2,5,5,4,5,5,4,4,3,3,5,5,5,5,3,4,4,3,2,5,4,5,4,4,2,3,3,2,5,5,4,4,5,5,3,5,4,3,4,4,4,3,3,5,5,4,5,4,4,5,5,4,5,4,4,4,5,5,4,5,5,4,4,5,5,5,5,326
174,2022/8/22 22:53:40,259秒,手机提交,直接访问,39.144.102.99(吉林-未知),2,3,5,2,10,3,组织学与胚胎学,4,4,3,3,3,3,4,4,4,4,2,2,4,2,3,4,4,4,3,3,4,3,4,4,4,2,4,4,4,4,4,3,3,3,4,4,5,5,3,3,3,4,4,4,4,4,4,3,3,4,4,3,3,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,2,2,4,4,5,5,5,3,4,4,4,4,4,3,4,4,306
175,2022/8/22 22:53:49,363秒,手机提交,直接访问,111.26.3.139(吉林-四平),1,2,1,2,8,4,数据库,3,4,3,3,3,4,4,3,3,4,2,3,2,4,3,3,3,3,3,4,4,4,4,4,4,2,4,4,4,4,4,3,4,3,4,3,3,4,4,2,3,3,4,4,4,3,3,4,4,4,3,2,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,302
177,2022/8/22 22:54:08,173秒,微信,nan,111.26.2.165(吉林-延边),2,3,1,2,8,2,工程伦理,5,5,1,1,1,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,396
178,2022/8/22 22:54:11,335秒,手机提交,直接访问,111.26.2.100(吉林-延边),1,2,4,2,8,2,基本都是,3,2,2,3,3,4,3,2,2,1,1,2,3,3,1,4,4,4,2,4,1,5,3,3,3,3,3,5,3,3,3,3,5,1,3,3,5,5,4,2,3,2,4,4,4,4,3,3,5,3,3,3,2,2,2,2,2,2,4,3,5,5,3,5,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,5,5,5,3,276
179,2022/8/22 22:54:15,963秒,手机提交,直接访问,39.144.100.152(吉林-长春),1,3,6,2,7,3,微积分,1,3,4,2,5,4,2,5,1,2,4,4,1,1,3,5,5,3,2,4,4,5,2,2,4,5,2,3,1,2,5,2,2,5,2,4,1,2,5,4,4,3,2,4,5,2,4,3,5,2,4,3,1,2,5,3,5,2,4,3,5,1,4,4,1,2,4,2,5,2,4,2,1,4,2,5,2,5,2,4,5,1,2,3,263
180,2022/8/22 22:54:17,1174秒,链接,直接访问,39.148.74.0(河南-南阳),1,2,3,2,8,3,(空),3,3,3,3,4,2,2,3,3,2,3,3,2,2,1,3,3,3,3,2,1,2,2,4,3,3,3,4,3,3,3,2,4,3,3,2,3,3,3,2,3,3,2,3,3,4,3,2,2,2,4,2,2,2,2,2,2,3,3,3,2,3,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,230
183,2022/8/22 22:54:39,202秒,手机提交,直接访问,111.26.2.179(吉林-延边),2,3,2,2,8,2,无,3,2,2,4,2,4,3,3,2,2,2,2,2,2,2,2,2,1,5,4,2,4,5,4,4,4,5,5,1,1,1,4,4,4,4,4,4,3,4,4,4,5,2,4,5,1,1,5,1,2,2,1,1,1,1,2,2,1,1,1,4,5,4,5,5,4,4,5,1,1,1,1,1,2,1,1,1,1,4,4,4,3,4,5,234
184,2022/8/22 22:54:52,95秒,手机提交,直接访问,111.26.3.101(吉林-四平),1,1,1,2,8,2,软件工程,5,5,1,2,3,5,4,5,5,2,1,4,3,4,3,4,4,4,5,5,1,4,5,2,1,4,5,4,4,3,3,2,4,3,2,4,4,3,4,4,4,3,4,5,4,5,5,1,4,5,4,5,4,4,5,4,4,5,4,5,4,4,2,5,5,4,5,4,4,5,4,3,4,3,4,5,5,4,5,4,4,5,3,4,325
185,2022/8/22 22:55:09,135秒,手机提交,直接访问,111.26.2.155(吉林-延边),1,1,1,1,1,1,无,5,4,3,4,5,2,3,4,5,2,3,2,1,2,3,4,5,4,3,2,5,2,3,2,1,4,3,2,1,2,3,2,5,4,3,2,1,2,3,4,5,2,3,2,1,2,3,2,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2,252
186,2022/8/22 22:55:11,182秒,手机提交,直接访问,121.13.159.75(广东-东莞),2,1,3,2,2,3,中国近代史纲要,5,4,2,2,3,5,4,3,3,2,2,3,3,3,2,3,4,4,5,5,3,5,5,5,5,3,3,4,4,4,3,2,3,4,2,3,3,4,2,3,3,3,3,4,4,3,3,4,3,3,4,3,4,3,3,4,3,3,3,3,4,4,3,4,3,4,5,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,297
187,2022/8/22 22:55:21,404秒,手机提交,直接访问,111.26.3.54(吉林-四平),2,3,1,2,8,3,人文视野与生态学,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,2,2,4,2,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,2,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,2,2,4,3,4,2,3,4,2,3,4,3,2,3,4,3,2,3,3,4,4,2,2,4,277
189,2022/8/22 22:55:41,332秒,手机提交,直接访问,111.26.3.28(吉林-四平),1,2,7,1,8,2,(空),4,4,2,2,2,4,4,3,4,2,2,2,2,4,2,4,3,3,4,4,2,4,4,2,4,2,4,4,3,3,3,2,4,3,4,4,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,3,4,3,3,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,282
190,2022/8/22 22:55:52,173秒,手机提交,直接访问,111.26.3.100(吉林-四平),1,4,1,2,1,2,无,4,4,1,2,4,5,5,5,4,1,3,4,5,5,2,5,5,5,5,4,2,4,3,3,4,3,4,4,5,4,4,3,3,4,5,3,3,4,3,5,3,1,4,3,4,3,3,2,3,5,3,4,3,3,2,4,3,5,3,4,3,4,2,5,3,4,4,3,3,5,4,3,4,4,3,5,4,5,4,5,4,4,3,5,309
191,2022/8/22 22:55:59,137秒,手机提交,直接访问,122.137.255.237(吉林-吉林),1,3,1,1,8,1,(空),5,5,1,5,5,5,5,5,5,1,1,5,5,5,1,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,1,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,395
192,2022/8/22 22:56:20,165秒,手机提交,直接访问,139.214.246.164(吉林-长春),1,1,2,2,8,4,数据库,3,3,3,3,3,3,4,4,5,3,3,3,3,3,3,4,3,4,4,4,4,3,3,4,4,3,3,4,4,4,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,3,4,4,4,3,3,2,3,3,3,4,4,4,3,3,279
193,2022/8/22 22:56:20,168秒,手机提交,直接访问,111.26.3.124(吉林-四平),2,1,5,2,8,4,javaee c语言,3,4,2,4,3,4,4,3,4,2,2,3,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,3,4,3,4,4,3,3,4,3,4,4,4,4,4,5,4,4,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,311
194,2022/8/22 22:56:24,668秒,手机提交,直接访问,139.214.244.27(吉林-长春),1,3,1,2,8,4,(空),4,2,3,3,3,4,4,4,4,1,1,3,2,3,1,3,3,3,4,4,3,4,4,4,4,3,4,4,2,2,2,3,4,3,4,3,4,4,3,3,2,3,3,4,4,1,2,3,2,3,3,2,4,3,3,3,3,3,2,3,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,276
195,2022/8/22 22:56:29,362秒,微信,nan,221.9.96.38(吉林-长春),2,2,1,2,8,4,(空),3,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,4,4,5,5,3,3,4,4,3,3,4,4,4,2,4,2,3,4,4,3,4,3,3,4,4,4,3,4,5,3,4,3,4,3,4,2,3,4,4,3,4,4,4,3,5,4,4,4,5,4,4,4,3,4,4,3,4,4,3,3,4,4,4,5,3,4,4,3,310
196,2022/8/22 22:56:38,667秒,手机提交,直接访问,111.26.2.105(吉林-延边),2,2,3,1,8,1,概率论，数据结构,3,2,1,1,1,3,4,5,3,1,2,4,4,4,1,5,5,5,5,5,2,4,4,5,5,1,5,5,2,5,5,2,5,3,5,4,3,5,5,4,3,4,4,4,4,4,3,4,3,4,3,2,4,3,3,2,4,3,3,3,5,5,3,4,5,5,5,3,2,3,4,3,5,5,3,1,5,5,5,5,5,5,3,5,311
197,2022/8/22 22:56:38,538秒,手机提交,直接访问,111.26.3.16(吉林-四平),2,3,1,2,7,2,微积分，数据结构，离散数学等等，上个学期因为封寝全部课程均采取线上线下混合教学,4,2,2,3,3,2,4,3,2,3,4,3,2,4,4,4,2,3,4,4,2,4,3,3,4,2,4,4,5,4,4,2,3,5,4,4,2,4,4,3,3,4,3,4,4,4,3,4,4,4,4,2,4,2,3,3,2,2,3,3,3,4,4,4,3,4,2,4,4,3,5,3,2,2,4,3,4,4,3,4,4,4,4,3,283
199,2022/8/22 22:57:09,818秒,链接,直接访问,202.98.17.232(吉林-长春),1,1,1,1,8,1,C语言程序设计,4,4,4,5,5,4,5,5,5,5,3,4,4,4,4,4,4,4,4,5,5,4,4,5,5,2,4,4,4,5,4,2,4,2,4,5,2,5,5,4,3,4,4,5,5,4,4,5,4,5,5,4,4,4,4,4,5,4,3,5,4,5,4,4,4,4,4,4,2,4,4,4,4,4,5,3,4,4,4,4,4,4,5,5,349
200,2022/8/22 22:57:11,751秒,手机提交,直接访问,111.26.2.130(吉林-延边),2,3,2,1,8,2,(空),4,4,4,3,3,3,4,4,4,3,2,3,4,4,3,4,4,4,4,4,3,4,4,2,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,323
201,2022/8/22 22:57:17,262秒,手机提交,直接访问,111.26.3.17(吉林-四平),2,3,1,1,7,3,(空),5,3,1,2,3,4,4,5,3,3,3,2,2,4,2,3,3,3,4,4,3,3,3,4,5,1,4,4,4,4,3,2,3,2,3,4,1,3,2,4,3,4,4,2,3,2,3,2,3,3,3,4,2,3,3,4,3,3,2,3,4,3,3,4,5,3,5,5,4,2,3,3,2,3,3,2,4,2,4,4,5,3,4,3,269
202,2022/8/22 22:57:21,146秒,手机提交,直接访问,111.26.3.199(吉林-四平),1,2,2,2,10,2,免疫学,3,3,2,5,3,5,5,5,4,2,4,3,4,4,4,3,4,4,5,4,3,3,3,3,4,2,4,4,4,4,3,1,4,5,4,5,5,5,5,3,4,2,4,4,3,3,5,2,4,4,2,4,3,4,4,4,4,2,4,3,4,5,1,5,5,5,5,3,2,3,4,5,5,4,4,4,3,3,4,4,4,4,4,3,316
203,2022/8/22 22:57:26,167秒,微信,nan,111.26.3.49(吉林-四平),2,3,4,2,3,1,(空),5,4,4,3,2,2,4,4,3,5,4,4,4,5,4,5,5,5,5,5,4,4,4,4,5,2,5,5,4,4,4,1,4,2,5,4,2,5,4,4,3,5,4,4,5,3,3,4,4,4,4,4,4,4,5,3,5,4,3,4,5,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,5,4,4,4,3,4,5,4,336
204,2022/8/22 22:57:32,167秒,微信,nan,39.144.102.52(吉林-未知),2,1,1,2,11,4,(空),3,3,2,3,3,4,4,4,4,3,1,4,4,3,3,3,3,3,4,4,3,4,4,2,5,2,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,3,3,2,2,2,2,3,3,3,3,3,4,3,4,3,3,3,3,4,4,3,3,4,3,2,3,3,4,3,2,3,3,3,3,3,3,3,3,258
205,2022/8/22 22:57:35,185秒,链接,直接访问,202.98.17.173(吉林-长春),1,1,1,2,8,3,(空),3,3,2,2,3,4,2,2,2,2,2,2,3,4,1,4,4,4,4,4,1,3,3,2,4,2,3,4,4,4,4,3,4,3,4,4,3,4,4,1,2,4,3,4,4,3,3,4,4,4,3,3,4,2,4,2,2,2,2,2,4,3,3,4,4,3,3,4,3,3,4,4,4,3,3,4,4,4,5,3,5,4,3,4,270
